numcode,country,Carbon1971,Carbon1972,Carbon1973,Carbon1974,Carbon1975,Carbon1976,Carbon1977,Carbon1978,Carbon1979,Carbon1980,Carbon1981,Carbon1982,Carbon1983,Carbon1984,Carbon1985,Carbon1986,Carbon1987,Carbon1988,Carbon1989,Carbon1990,Carbon1991,Carbon1992,Carbon1993,Carbon1994,Carbon1995,Carbon1996,Carbon1997,Carbon1998,Carbon1999,Carbon2000,Carbon2001,Carbon2002,Carbon2003,Carbon2004,Carbon2005,Carbon2006,Carbon2007,Carbon2008,Carbon2009,Carbon2010,Carbon2011,Carbon2012,Carbon2013,Carbon2014,Carbon2015,Carbon2016,Carbon2017,Carbon2018,Carbon2019,Carbon2020,Carbon2021,Carbon2022,Carbon2023,Carbon2024,Carbon2025,Carbon2026,Carbon2027,Carbon2028,Carbon2029,Carbon2030,Carbon2031,Carbon2032,Carbon2033,Carbon2034,Carbon2035,Carbon2036,Carbon2037,Carbon2038,Carbon2039,Carbon2040
124,Canada,0.33722,0.36161,0.36782,0.37088,0.39234,0.40083,0.40624,0.40786,0.42816,0.42605,0.41243,0.39815,0.38534,0.40462,0.39993,0.39617,0.41039,0.42921,0.44784,0.42356,0.41358,0.4287,0.43238,0.4419,0.4527,0.46472,0.47942,0.49141,0.49775,0.51899,0.51216,0.50391,0.53668,0.53484,0.53827,0.53698,0.52038,0.51891,0.47982,0.48363,0.4747,0.46771,0.472352942,0.476995885,0.481638827,0.486281769,0.490924712,0.495567654,0.500210597,0.504853539,0.505368908,0.505884277,0.506399646,0.506915015,0.50897649,0.508663918,0.508351345,0.508038773,0.507726201,0.506475911,0.507058879,0.507641847,0.508224814,0.508807782,0.511139653,0.512500296,0.51386094,0.515221583,0.516582226,0.522024799
152,Chile,0.02154,0.0217,0.02088,0.02022,0.01751,0.0186,0.01918,0.01972,0.02101,0.02167,0.02199,0.01881,0.01915,0.02034,0.01982,0.02072,0.02112,0.02532,0.03025,0.03121,0.02991,0.03108,0.03278,0.03633,0.03934,0.04568,0.0525,0.05397,0.05743,0.05367,0.05051,0.05264,0.05412,0.05848,0.05974,0.0626,0.06924,0.07053,0.06577,0.07227,0.07913,0.08085,0.081652595,0.082455191,0.083257786,0.084060382,0.084862977,0.085665572,0.086468168,0.087270763,0.087359852,0.08744894,0.087538029,0.087627117,0.087983471,0.087929439,0.087875406,0.087821374,0.087767342,0.087551212,0.087651986,0.08775276,0.087853534,0.087954308,0.088357403,0.088592609,0.088827814,0.08906302,0.089298225,0.090239048
484,Mexico,0.10073,0.11377,0.12656,0.1355,0.1451,0.15646,0.17132,0.19252,0.20994,0.24223,0.2558,0.26792,0.24641,0.25746,0.26574,0.25405,0.26763,0.26977,0.28279,0.28979,0.30071,0.3018,0.30051,0.31773,0.29922,0.30787,0.32021,0.33452,0.34584,0.3434,0.35845,0.35816,0.37904,0.38857,0.40993,0.41352,0.4252,0.43548,0.42532,0.42737,0.44503,0.46333,0.467929462,0.472528924,0.477128387,0.481727849,0.486327311,0.490926773,0.495526236,0.500125698,0.500636241,0.501146783,0.501657326,0.502167868,0.504210039,0.503900394,0.503590748,0.503281103,0.502971458,0.501732877,0.502310385,0.502887894,0.503465402,0.50404291,0.506352944,0.507700845,0.509048746,0.510396647,0.511744549,0.517136153
840,United States,4.27509,4.48381,4.64752,4.51557,4.38268,4.7086,4.84517,4.95954,4.95426,4.76299,4.61216,4.39166,4.39741,4.54728,4.60956,4.5792,4.74829,4.92254,4.99742,4.8606,4.85591,4.93201,5.05569,5.1224,5.1189,5.2436,5.37829,5.397,5.49525,5.67622,5.61666,5.66087,5.7035,5.81009,5.8454,5.76447,5.85151,5.66724,5.29518,5.42519,5.30477,5.17352,5.16122625,5.1489325,5.13663875,5.124345,5.11205125,5.0997575,5.08746375,5.07517,5.04496375,5.0147575,4.98455125,4.954345,4.83352,4.79342125,4.7533225,4.71322375,4.673125,4.51273,4.4861,4.45947,4.43284,4.40621,4.29969,4.27715,4.25461,4.23207,4.20953,4.11937
36,Australia,0.1569,0.16142,0.17342,0.17752,0.18266,0.1865,0.20143,0.19993,0.20478,0.21211,0.21155,0.22144,0.21152,0.21957,0.21885,0.22349,0.23663,0.23474,0.25665,0.26149,0.26007,0.26531,0.2751,0.27414,0.27908,0.29761,0.30791,0.31817,0.32566,0.33035,0.32239,0.33485,0.33918,0.3458,0.35068,0.35429,0.36299,0.37291,0.37775,0.37497,0.37292,0.38282,0.381068665,0.37931733,0.377565995,0.37581466,0.374063325,0.37231199,0.370560655,0.368809321,0.367021938,0.365234556,0.363447174,0.361659792,0.354510263,0.351843702,0.349177142,0.346510581,0.34384402,0.333177777,0.330237351,0.327296925,0.324356498,0.321416072,0.309654367,0.306823487,0.303992607,0.301161727,0.298330847,0.287007326
392,Japan,0.75564,0.80134,0.90313,0.90359,0.85705,0.90007,0.91516,0.87989,0.92614,0.91298,0.89651,0.8726,0.86294,0.92055,0.89973,0.8976,0.89345,0.97632,1.01156,1.07435,1.0762,1.09769,1.08462,1.14877,1.1592,1.17912,1.17781,1.13897,1.17453,1.21011,1.19291,1.20989,1.23193,1.25355,1.23053,1.22071,1.24238,1.19752,1.0948,1.16824,1.19291,1.23353,1.20688,1.18023,1.15358,1.12693,1.10028,1.07363,1.04698,1.02033,1.01233125,1.0043325,0.99633375,0.988335,0.95634,0.95121625,0.9460925,0.94096875,0.935845,0.91535,0.90894625,0.9025425,0.89613875,0.889735,0.86412,0.85740875,0.8506975,0.84398625,0.837275,0.81043
410,Korea,0.05484,0.05978,0.06933,0.07518,0.07792,0.08661,0.09944,0.10551,0.12169,0.12591,0.12557,0.13348,0.13996,0.15196,0.15614,0.17018,0.17363,0.19882,0.20681,0.23792,0.24922,0.26713,0.30473,0.3253,0.35527,0.38337,0.41362,0.35498,0.3923,0.44098,0.4476,0.46167,0.4617,0.47748,0.46508,0.47269,0.49924,0.51344,0.51843,0.57968,0.6088,0.60657,0.603795048,0.601020095,0.598245143,0.595470191,0.592695239,0.589920286,0.587145334,0.584370382,0.581538313,0.578706245,0.575874177,0.573042108,0.561713835,0.557488727,0.553263619,0.549038512,0.544813404,0.527912973,0.523253931,0.518594889,0.513935848,0.509276806,0.490640639,0.486155171,0.481669702,0.477184234,0.472698766,0.454756893
554,New Zealand,0.01416,0.01617,0.01707,0.0182,0.01696,0.01891,0.01983,0.01918,0.01713,0.01731,0.01696,0.01862,0.01884,0.0198,0.02174,0.02089,0.02106,0.02214,0.02294,0.0233,0.02367,0.02486,0.02631,0.02735,0.02741,0.02862,0.0311,0.02999,0.0313,0.03142,0.03303,0.03191,0.03351,0.03386,0.03355,0.03296,0.03282,0.0334,0.03148,0.03089,0.03039,0.03278,0.032630037,0.032480074,0.032330112,0.032180149,0.032030186,0.031880223,0.03173026,0.031580298,0.031427248,0.031274199,0.031121149,0.0309681,0.030355902,0.030127571,0.029899239,0.029670908,0.029442576,0.02852925,0.028277468,0.028025686,0.027773904,0.027522122,0.026514994,0.026272593,0.026030191,0.025787789,0.025545387,0.02457578
233,Estonia,0.025288991,0.026477391,0.028845548,0.030427201,0.031615601,0.033590506,0.035172159,0.036745169,0.037933569,0.038578463,0.03938857,0.040527107,0.041823876,0.042409433,0.042875818,0.044676702,0.045257439,0.04593624,0.047268411,0.048899761,0.045904494,0.039462533,0.035567406,0.03054172,0.028832917,0.027868567,0.028296391,0.027445397,0.028807486,0.031354486,0.03808,0.03481,0.02573,0.02094,0.02035,0.01911,0.01998,0.01964,0.01762,0.01639,0.01628,0.01663,0.016433523,0.016237045,0.016040568,0.015844091,0.015647613,0.015451136,0.015254659,0.015058181,0.014969449,0.014880717,0.014791985,0.014703253,0.014348325,0.014210137,0.014071949,0.013933761,0.013795573,0.01324282,0.013125446,0.013008073,0.012890699,0.012773326,0.012303831,0.012227492,0.012151152,0.012074812,0.011998473,0.011693114
40,Austria,0.05119,0.05326,0.0574,0.05445,0.05232,0.05739,0.05435,0.05565,0.0603,0.05831,0.05456,0.05263,0.05275,0.05449,0.05595,0.05485,0.05666,0.05377,0.05402,0.05719,0.06125,0.05639,0.05654,0.05679,0.06012,0.06376,0.06327,0.06398,0.06202,0.0625,0.06647,0.068,0.07319,0.07367,0.07529,0.07323,0.07078,0.07031,0.06359,0.0694,0.06717,0.06429,0.063530437,0.062770875,0.062011312,0.061251749,0.060492186,0.059732624,0.058973061,0.058213498,0.057870469,0.057527439,0.057184409,0.05684138,0.055469261,0.054935039,0.054400817,0.053866595,0.053332373,0.051195484,0.050741729,0.050287974,0.049834219,0.049380463,0.047565443,0.047270321,0.046975199,0.046680077,0.046384955,0.045204468
56,Belgium,0.11996,0.13057,0.13758,0.13504,0.11948,0.12672,0.12407,0.13094,0.1359,0.1298,0.11944,0.11171,0.10254,0.10534,0.10391,0.10438,0.10496,0.10605,0.10864,0.10946,0.11492,0.11458,0.11101,0.11622,0.11631,0.12252,0.11986,0.12364,0.12052,0.12163,0.12148,0.11411,0.1219,0.11858,0.11503,0.11356,0.10849,0.11189,0.10455,0.113,0.11217,0.10443,0.103196198,0.101962396,0.100728594,0.099494792,0.09826099,0.097027188,0.095793386,0.094559584,0.09400238,0.093445177,0.092887974,0.092330771,0.090101959,0.089234191,0.088366422,0.087498654,0.086630886,0.083159814,0.082422753,0.081685692,0.08094863,0.080211569,0.077263325,0.076783941,0.076304558,0.075825174,0.075345791,0.073428257
203,Czech Republic,0.1685,0.16849,0.16604,0.1519,0.15899,0.16402,0.17535,0.16584,0.17648,0.17014,0.17013,0.17262,0.17377,0.17654,0.17456,0.17367,0.17331,0.16924,0.16225,0.16064,0.1469,0.13826,0.13289,0.12533,0.12681,0.12963,0.13184,0.12434,0.11333,0.1252,0.126,0.12433,0.12575,0.12645,0.12491,0.12733,0.12876,0.12153,0.11162,0.11682,0.11328,0.10845,0.107168703,0.105887406,0.104606109,0.103324813,0.102043516,0.100762219,0.099480922,0.098199625,0.097620973,0.09704232,0.096463668,0.095885015,0.093570405,0.092669233,0.09176806,0.090866888,0.089965715,0.086361025,0.085595591,0.084830157,0.084064723,0.083299289,0.080237552,0.079739715,0.079241878,0.078744041,0.078246203,0.076254854
208,Denmark,0.05619,0.05874,0.05715,0.05303,0.0526,0.05779,0.0597,0.06055,0.06327,0.06097,0.05271,0.05469,0.05055,0.05232,0.06098,0.0614,0.05996,0.05618,0.04995,0.05098,0.06057,0.05504,0.05708,0.06106,0.05813,0.07134,0.06214,0.05903,0.05475,0.05132,0.05319,0.05246,0.05758,0.05217,0.04852,0.05615,0.05176,0.04889,0.04654,0.04771,0.04227,0.03815,0.037699272,0.037248544,0.036797815,0.036347087,0.035896359,0.035445631,0.034994902,0.034544174,0.034340619,0.034137063,0.033933508,0.033729952,0.03291573,0.03259872,0.03228171,0.0319647,0.03164769,0.03037965,0.03011039,0.029841129,0.029571869,0.029302608,0.028225566,0.028050439,0.027875312,0.027700186,0.027525059,0.026824552
246,Finland,0.03986,0.04305,0.04842,0.04581,0.04552,0.05095,0.05021,0.05319,0.05407,0.05739,0.04577,0.04385,0.04195,0.04249,0.05047,0.05268,0.05902,0.05281,0.05346,0.05208,0.05491,0.04841,0.05288,0.06003,0.054,0.06339,0.06253,0.05887,0.0568,0.05417,0.05912,0.06376,0.07181,0.06963,0.05679,0.06809,0.06595,0.05833,0.0557,0.06398,0.0575,0.04856,0.047986281,0.047412563,0.046838844,0.046265126,0.045691407,0.045117689,0.04454397,0.043970252,0.043711152,0.043452052,0.043192953,0.042933853,0.041897454,0.041493941,0.041090429,0.040686916,0.040283404,0.038669353,0.038326619,0.037983886,0.037641152,0.037298418,0.035927483,0.03570457,0.035481656,0.035258742,0.035035829,0.034144174
250,France,0.43464,0.45169,0.48227,0.46619,0.43181,0.47473,0.45448,0.47532,0.48516,0.47302,0.42518,0.4104,0.39212,0.37681,0.37436,0.3573,0.35783,0.34777,0.36426,0.36768,0.38625,0.36278,0.35515,0.33409,0.3499,0.37306,0.35091,0.38137,0.37181,0.3623,0.38031,0.37848,0.38689,0.38902,0.38986,0.37902,0.37287,0.36918,0.35519,0.35761,0.33407,0.33871,0.334708266,0.330706532,0.326704798,0.322703064,0.31870133,0.314699595,0.310697861,0.306696127,0.304888885,0.303081643,0.301274402,0.29946716,0.292238192,0.289423659,0.286609125,0.283794592,0.280980058,0.269721924,0.267331328,0.264940732,0.262550135,0.260159539,0.250597154,0.249042313,0.247487473,0.245932632,0.244377792,0.23815843
276,Germany,0.99307,1.01362,1.0643,1.03861,0.97652,1.05203,1.03716,1.07256,1.11605,1.07644,1.0384,0.99637,0.99114,1.01443,1.02247,1.02227,1.01678,1.00994,0.98488,0.97096,0.9397,0.90031,0.88658,0.87548,0.87588,0.90183,0.87611,0.87062,0.83516,0.84171,0.8703,0.84544,0.83618,0.8334,0.81688,0.83942,0.79819,0.80318,0.74315,0.78285,0.75549,0.76439,0.755359013,0.746328026,0.73729704,0.728266053,0.719235066,0.710204079,0.701173093,0.692142106,0.68806358,0.683985053,0.679906527,0.675828001,0.659513896,0.653162146,0.646810396,0.640458646,0.634106896,0.608699895,0.603304874,0.597909852,0.59251483,0.587119808,0.56553972,0.562030805,0.55852189,0.555012975,0.55150406,0.537468401
300,Greece,0.02526,0.02942,0.03469,0.03364,0.03537,0.03892,0.04204,0.04388,0.04647,0.04545,0.0448,0.04628,0.04923,0.05114,0.05593,0.05322,0.05784,0.06255,0.0693,0.06923,0.06902,0.0712,0.07067,0.07282,0.07262,0.07374,0.07734,0.08141,0.081,0.08528,0.08792,0.08803,0.09017,0.09155,0.09309,0.09107,0.09134,0.09122,0.08824,0.08111,0.07919,0.07883,0.077898653,0.076967305,0.076035958,0.07510461,0.074173263,0.073241915,0.072310568,0.07137922,0.07095861,0.070538,0.07011739,0.06969678,0.068014339,0.067359296,0.066704252,0.066049209,0.065394166,0.062773993,0.062217616,0.061661238,0.06110486,0.060548482,0.058322971,0.057961104,0.057599237,0.057237369,0.056875502,0.055428033
348,Hungary,0.0582,0.05948,0.06402,0.066,0.06734,0.07083,0.07455,0.08331,0.08113,0.08063,0.07984,0.08006,0.07646,0.07815,0.07871,0.07725,0.07759,0.07419,0.07251,0.06824,0.06529,0.05944,0.06059,0.05747,0.05927,0.06082,0.0594,0.05806,0.05779,0.05495,0.0563,0.05549,0.05833,0.05679,0.05719,0.05652,0.05486,0.05358,0.04803,0.0494,0.04772,0.04392,0.043401101,0.042882203,0.042363304,0.041844405,0.041325507,0.040806608,0.040287709,0.039768811,0.039534469,0.039300126,0.039065784,0.038831442,0.037894073,0.037529117,0.03716416,0.036799204,0.036434248,0.034974423,0.034664438,0.034354453,0.034044469,0.033734484,0.032494544,0.03229293,0.032091316,0.031889703,0.031688089,0.030881634
352,Iceland,0.00144,0.00138,0.00171,0.00171,0.00156,0.00151,0.00169,0.00171,0.00189,0.0018,0.0017,0.00149,0.00152,0.0017,0.00159,0.00175,0.00186,0.00182,0.00186,0.00198,0.00176,0.0018,0.00197,0.00201,0.00195,0.00221,0.0021,0.00209,0.00204,0.00215,0.00209,0.00219,0.00218,0.00224,0.00219,0.00226,0.00231,0.0021,0.00203,0.00194,0.00185,0.00184,0.001818261,0.001796522,0.001774783,0.001753044,0.001731305,0.001709566,0.001687828,0.001666089,0.001656271,0.001646453,0.001636636,0.001626818,0.001587548,0.001572258,0.001556968,0.001541679,0.001526389,0.001465231,0.001452244,0.001439258,0.001426271,0.001413284,0.001361338,0.001352891,0.001344445,0.001335998,0.001327552,0.001293766
372,Ireland,0.02247,0.02208,0.02239,0.02328,0.02181,0.02255,0.02382,0.0235,0.02748,0.0263,0.0261,0.02571,0.02584,0.02584,0.02721,0.02824,0.03012,0.02956,0.03002,0.03107,0.03122,0.03086,0.03117,0.03248,0.03266,0.03449,0.03599,0.03812,0.03939,0.04042,0.04289,0.04267,0.04169,0.04174,0.04143,0.04127,0.04307,0.04154,0.03949,0.03918,0.03577,0.03645,0.036019357,0.035588713,0.03515807,0.034727427,0.034296783,0.03386614,0.033435497,0.033004853,0.032810368,0.032615884,0.032421399,0.032226914,0.031448974,0.031146091,0.030843207,0.030540323,0.030237439,0.029025905,0.028768642,0.02851138,0.028254118,0.027996856,0.026967808,0.026800485,0.026633162,0.026465839,0.026298516,0.025629225
376,Israel,0.01719,0.01649,0.02353,0.01768,0.02097,0.01934,0.0193,0.02028,0.02244,0.02309,0.02152,0.0238,0.0226,0.02388,0.02348,0.02767,0.03042,0.0332,0.03433,0.03487,0.03497,0.04071,0.04298,0.0459,0.04806,0.05002,0.05226,0.05162,0.05047,0.05523,0.05877,0.05887,0.0618,0.05838,0.0562,0.06167,0.06202,0.06727,0.06314,0.06737,0.06735,0.07318,0.072315405,0.07145081,0.070586216,0.069721621,0.068857026,0.067992431,0.067127836,0.066263242,0.065872778,0.065482314,0.065091851,0.064701387,0.063139532,0.062531438,0.061923344,0.06131525,0.060707156,0.058274779,0.057758279,0.057241778,0.056725278,0.056208778,0.054142776,0.053806845,0.053470914,0.053134983,0.052799052,0.051455327
380,Italy,0.28026,0.29577,0.31814,0.32594,0.31119,0.33545,0.3243,0.33302,0.3477,0.34896,0.34095,0.33351,0.33101,0.33393,0.33961,0.3398,0.35926,0.3625,0.38053,0.38405,0.38855,0.38549,0.38075,0.37621,0.41303,0.40917,0.41331,0.42367,0.42697,0.43361,0.43441,0.43679,0.45331,0.45699,0.45885,0.45217,0.44648,0.43264,0.39144,0.39726,0.39002,0.36681,0.362476275,0.358142549,0.353808824,0.349475099,0.345141374,0.340807648,0.336473923,0.332140198,0.330183024,0.32822585,0.326268676,0.324311502,0.316482806,0.313434774,0.310386742,0.307338709,0.304290677,0.292098547,0.289509623,0.286920698,0.284331774,0.281742849,0.271387151,0.269703318,0.268019486,0.266335653,0.26465182,0.257916488
442,Luxembourg,0.01523,0.01539,0.01609,0.01661,0.01306,0.01307,0.01244,0.01366,0.0128,0.01201,0.01025,0.00957,0.00888,0.0097,0.00997,0.00966,0.00909,0.0094,0.01012,0.01035,0.01088,0.01079,0.01097,0.01025,0.00821,0.00831,0.00774,0.00709,0.00742,0.00801,0.00862,0.00929,0.0098,0.01115,0.01146,0.0112,0.01061,0.01053,0.00999,0.01056,0.01043,0.01021,0.010089373,0.009968745,0.009848118,0.00972749,0.009606863,0.009486236,0.009365608,0.009244981,0.009190504,0.009136027,0.00908155,0.009027072,0.008809164,0.008724323,0.008639483,0.008554642,0.008469801,0.008130439,0.008058377,0.007986315,0.007914254,0.007842192,0.007553946,0.007507077,0.007460208,0.007413339,0.007366471,0.007178996
528,Netherlands and Netherlands Antilles,0.14404,0.15757,0.1643,0.15743,0.14767,0.16342,0.15765,0.16149,0.17285,0.16569,0.16284,0.1432,0.14988,0.15458,0.15209,0.15634,0.15818,0.15906,0.15995,0.16249,0.17134,0.16862,0.17162,0.17408,0.17558,0.1821,0.17944,0.1815,0.17498,0.17879,0.18518,0.18547,0.19061,0.19177,0.1849,0.18385,0.18555,0.18741,0.18465,0.19483,0.18249,0.18234,0.18018572,0.17803144,0.17587716,0.17372288,0.1715686,0.16941432,0.16726004,0.16510576,0.164132855,0.163159951,0.162187046,0.161214142,0.157322524,0.155807357,0.154292191,0.152777024,0.151261858,0.145201192,0.143914246,0.142627301,0.141340355,0.14005341,0.134905627,0.1340686,0.133231572,0.132394545,0.131557517,0.128209406
578,Norway,0.02341,0.02417,0.02389,0.02305,0.02398,0.02577,0.02723,0.02905,0.02827,0.02857,0.02642,0.02492,0.02518,0.02646,0.02713,0.0304,0.02919,0.02689,0.02925,0.02851,0.02991,0.02997,0.03273,0.0312,0.03184,0.03059,0.03367,0.03509,0.0381,0.03701,0.03764,0.03358,0.04049,0.03844,0.03759,0.03961,0.03901,0.04466,0.04701,0.05147,0.04125,0.04335,0.042837836,0.042325671,0.041813507,0.041301343,0.040789178,0.040277014,0.03976485,0.039252686,0.039021385,0.038790084,0.038558783,0.038327482,0.037402278,0.037042058,0.036681839,0.036321619,0.035961399,0.03452052,0.034214558,0.033908596,0.033602635,0.033296673,0.032072825,0.031873828,0.031674831,0.031475834,0.031276836,0.030480848
616,Poland,0.31027,0.31942,0.33315,0.34788,0.36748,0.38737,0.4023,0.43466,0.44814,0.45036,0.41353,0.44212,0.43763,0.42272,0.44526,0.45922,0.47259,0.46799,0.43685,0.36328,0.35898,0.35072,0.34913,0.32997,0.34002,0.35286,0.34578,0.31947,0.31137,0.29465,0.29574,0.29219,0.29946,0.29867,0.3018,0.3149,0.30985,0.31026,0.29595,0.31251,0.31366,0.29836,0.294834986,0.291309973,0.287784959,0.284259945,0.280734932,0.277209918,0.273684904,0.270159891,0.268567943,0.266975995,0.265384047,0.263792099,0.257424307,0.254945065,0.252465822,0.24998658,0.247507337,0.237590367,0.235484559,0.233378751,0.231272943,0.229167134,0.220743901,0.219374287,0.218004672,0.216635057,0.215265442,0.209786983
620,Portugal,0.01494,0.01504,0.01649,0.01711,0.01892,0.02042,0.01878,0.02066,0.02298,0.02462,0.02485,0.02686,0.02764,0.02702,0.02548,0.02884,0.02963,0.02996,0.03808,0.03866,0.04004,0.04383,0.04253,0.04284,0.04932,0.04756,0.04971,0.05452,0.0611,0.0597,0.05946,0.06374,0.05902,0.06075,0.06337,0.05855,0.05645,0.05474,0.0543,0.0487,0.04793,0.04648,0.045930856,0.045381712,0.044832568,0.044283424,0.043734279,0.043185135,0.042635991,0.042086847,0.041838846,0.041590844,0.041342843,0.041094841,0.040102835,0.039716606,0.039330377,0.038944149,0.03855792,0.037013005,0.036684952,0.036356899,0.036028846,0.035700792,0.034388579,0.034175214,0.033961849,0.033748483,0.033535118,0.032681656
703,Slovak Republic,0.04834,0.05008,0.05168,0.05322,0.05499,0.05644,0.05925,0.0623,0.06185,0.06081,0.05875,0.05698,0.05711,0.05943,0.05938,0.05686,0.05866,0.05964,0.05703,0.05449,0.04865,0.04478,0.04393,0.04136,0.04225,0.04281,0.04262,0.04054,0.03945,0.03742,0.03895,0.03885,0.03896,0.03838,0.03885,0.03831,0.03633,0.0371,0.034,0.03623,0.03424,0.03234,0.031957915,0.03157583,0.031193744,0.030811659,0.030429574,0.030047489,0.029665404,0.029283318,0.029110763,0.028938208,0.028765652,0.028593097,0.027902876,0.027634145,0.027365413,0.027096682,0.02682795,0.025753025,0.025524771,0.025296517,0.025068263,0.024840009,0.023926993,0.023778537,0.023630081,0.023481625,0.023333169,0.022739345
705,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146,0.01406,0.01399,0.01401,0.01349,0.0127,0.01241,0.01312,0.01316,0.01419,0.01473,0.01558,0.0149,0.01481,0.01395,0.01486,0.01514,0.01516,0.01548,0.01568,0.01597,0.01594,0.01681,0.01509,0.01547,0.01529,0.01467,0.014496679,0.014323359,0.014150038,0.013976717,0.013803397,0.013630076,0.013456755,0.013283435,0.013205161,0.013126886,0.013048612,0.012970338,0.012657242,0.01253534,0.012413439,0.012291537,0.012169636,0.011682031,0.011578491,0.011474951,0.011371411,0.011267871,0.01085371,0.010786368,0.010719026,0.010651683,0.010584341,0.010314972
724,Spain,0.12151,0.12447,0.14473,0.15621,0.162,0.17467,0.16681,0.1764,0.17949,0.19204,0.19712,0.19225,0.19411,0.18657,0.1875,0.18623,0.18711,0.19124,0.20858,0.21201,0.22028,0.22874,0.21437,0.22915,0.23902,0.22987,0.24907,0.25662,0.27515,0.28677,0.289,0.30386,0.31307,0.33197,0.34223,0.33705,0.34551,0.32263,0.28589,0.26768,0.27086,0.26819,0.265021434,0.261852868,0.258684301,0.255515735,0.252347169,0.249178603,0.246010036,0.24284147,0.241410499,0.239979528,0.238548557,0.237117586,0.231393702,0.229165159,0.226936616,0.224708073,0.222479531,0.213565359,0.211672489,0.209779619,0.207886749,0.205993879,0.198422399,0.197191279,0.195960159,0.194729039,0.193497919,0.188573438
752,Sweden,0.08449,0.0847,0.08735,0.08104,0.08094,0.0886,0.0857,0.07875,0.0838,0.072,0.06941,0.06233,0.05811,0.0567,0.06183,0.0615,0.05781,0.05889,0.05528,0.05176,0.05144,0.05044,0.05087,0.05406,0.05471,0.05579,0.05225,0.05248,0.05113,0.04946,0.0503,0.05687,0.05493,0.05446,0.05129,0.04897,0.04677,0.04837,0.04298,0.0517,0.05093,0.04645,0.04590121,0.045352421,0.044803631,0.044254841,0.043706052,0.043157262,0.042608472,0.042059683,0.041811841,0.041564,0.041316158,0.041068317,0.040076951,0.039690971,0.039304992,0.038919013,0.038533033,0.036989116,0.036661274,0.036333433,0.036005591,0.03567775,0.034366384,0.034153156,0.033939928,0.033726701,0.033513473,0.032660562
756,Switzerland,0.03968,0.04028,0.04354,0.0391,0.03737,0.03912,0.03947,0.04058,0.03917,0.03977,0.03752,0.03538,0.03935,0.03882,0.03953,0.0419,0.03935,0.0398,0.03788,0.04289,0.04376,0.04387,0.04204,0.04229,0.04032,0.04123,0.04279,0.04312,0.0423,0.04089,0.04489,0.04266,0.0423,0.04256,0.0436,0.04444,0.0405,0.04287,0.04378,0.04095,0.03904,0.03975,0.039280368,0.038810737,0.038341105,0.037871473,0.037401842,0.03693221,0.036462579,0.035992947,0.035780854,0.035568762,0.035356669,0.035144577,0.034296207,0.033965901,0.033635596,0.033305291,0.032974985,0.031653764,0.031373211,0.031092658,0.030812104,0.030531551,0.029409338,0.029226867,0.029044395,0.028861924,0.028679452,0.027949566
792,Turkey,0.04369,0.05056,0.05691,0.05929,0.06238,0.06863,0.07669,0.07435,0.06911,0.07335,0.07328,0.0789,0.08572,0.0907,0.09972,0.10849,0.1192,0.11635,0.12576,0.13805,0.13525,0.13866,0.14342,0.14357,0.15737,0.17324,0.1834,0.18544,0.18328,0.20185,0.18341,0.19218,0.20363,0.20896,0.21896,0.24309,0.26581,0.26381,0.25669,0.27432,0.29783,0.30569,0.302078385,0.29846677,0.294855155,0.29124354,0.287631925,0.28402031,0.280408695,0.27679708,0.275166022,0.273534964,0.271903905,0.270272847,0.263748614,0.261208462,0.258668311,0.256128159,0.253588007,0.243427401,0.241269858,0.239112315,0.236954772,0.234797229,0.226167057,0.224763794,0.223360531,0.221957268,0.220554005,0.214940953
826,United Kingdom,0.64488,0.63265,0.65751,0.61908,0.59633,0.60183,0.61194,0.60484,0.64023,0.58469,0.56612,0.5547,0.54415,0.52832,0.56087,0.57025,0.57733,0.57454,0.56084,0.56401,0.5769,0.56368,0.54887,0.5473,0.5419,0.55603,0.53055,0.53365,0.53201,0.54431,0.54877,0.52962,0.54187,0.53992,0.54306,0.54365,0.53069,0.51914,0.47198,0.48867,0.44772,0.47054,0.464980743,0.459421486,0.453862229,0.448302972,0.442743715,0.437184458,0.4316252,0.426065943,0.423555301,0.421044659,0.418534017,0.416023375,0.405980807,0.402070823,0.398160839,0.394250855,0.390340872,0.374700936,0.371379891,0.368058846,0.364737801,0.361416756,0.348132576,0.345972573,0.34381257,0.341652567,0.339492563,0.330852551
