numcode,country,PECons1971,PECons1972,PECons1973,PECons1974,PECons1975,PECons1976,PECons1977,PECons1978,PECons1979,PECons1980,PECons1981,PECons1982,PECons1983,PECons1984,PECons1985,PECons1986,PECons1987,PECons1988,PECons1989,PECons1990,PECons1991,PECons1992,PECons1993,PECons1994,PECons1995,PECons1996,PECons1997,PECons1998,PECons1999,PECons2000,PECons2001,PECons2002,PECons2003,PECons2004,PECons2005,PECons2006,PECons2007,PECons2008,PECons2009,PECons2010,PECons2011,PECons2012,PECons2040
208,Denmark,0.734286,0.764258,0.753581,0.69861,0.693319,0.753909,0.77333,0.788807,0.816207,0.759286,0.687189,0.694998,0.656122,0.680179,0.765808,0.77687,0.777108,0.741314,0.695343,0.688884,0.763897,0.730942,0.750599,0.776905,0.769725,0.870941,0.807039,0.793971,0.760824,0.739421,0.762148,0.754176,0.797455,0.771497,0.750154,0.804628,0.785326,0.76352,0.729848,0.772839,0.713671,0.688141,0.369287228
233,Estonia,0.210996168,0.222491523,0.233046349,0.244708493,0.258107053,0.268055622,0.277879617,0.28842683,0.29810895,0.304687117,0.309032652,0.316275902,0.320968858,0.331548599,0.342701377,0.349117598,0.363849785,0.374275193,0.371165011,0.38808,0.361892,0.260558,0.215761,0.217761,0.206613,0.227115,0.222741,0.203244,0.191023,0.187068,0.195068,0.186955,0.206576,0.2105,0.206772,0.201743,0.225754,0.217816,0.193227,0.2231,0.223213,0.219091,0.387557065
246,Finland,0.720911,0.771047,0.834575,0.81593,0.781789,0.836288,0.849234,0.879637,0.938421,0.976071,0.939855,0.920409,0.92945,0.951217,1.0251,1.06994,1.16655,1.09727,1.13339,1.12614,1.1425,1.07655,1.12927,1.20589,1.14754,1.23434,1.28018,1.29224,1.288,1.28088,1.31653,1.38345,1.45968,1.4743,1.36075,1.48214,1.46174,1.40189,1.32232,1.44881,1.38204,1.32148,2.897680179
250,France,6.2921,6.64219,7.14777,6.91834,6.54569,6.98737,6.85734,7.31205,7.61795,7.60944,7.43239,7.25242,7.44164,7.70905,8.08772,8.21336,8.41804,8.38185,8.72703,8.88857,9.39448,9.23325,9.38569,9.03048,9.40638,9.93909,9.63485,9.91492,9.89863,9.99831,10.3388,10.3633,10.5495,10.7042,10.7393,10.5858,10.4572,10.5074,10.0568,10.3628,9.98304,10.0125,4.687687201
276,Germany,12.1044,12.5436,13.2808,13.0296,12.4402,13.4115,13.4479,13.8941,14.5247,14.1727,13.6878,13.2346,13.2315,13.7397,14.1739,14.1527,14.2586,14.3541,14.1078,13.9314,13.6573,13.4029,13.2716,13.2072,13.3454,13.7977,13.6767,13.5936,13.2846,13.3484,13.7492,13.4401,13.3695,13.4641,13.3655,13.7375,13.0047,13.1469,12.3129,12.9938,12.3374,12.401,3.059435081
300,Greece,0.344824,0.40024,0.468663,0.446774,0.466012,0.505353,0.542793,0.570792,0.605414,0.5945,0.581129,0.597152,0.624779,0.64897,0.696447,0.661993,0.711042,0.757869,0.837981,0.850762,0.857736,0.878868,0.867811,0.891978,0.899878,0.928675,0.965432,1.01659,1.02062,1.07478,1.11119,1.12377,1.15624,1.17855,1.20019,1.19924,1.199,1.20701,1.16795,1.09557,1.06125,1.05362,1.130638995
348,Hungary,0.755444,0.775933,0.844184,0.873997,0.908956,0.971977,1.02621,1.13373,1.12055,1.12473,1.11789,1.11753,1.10043,1.14183,1.18069,1.1759,1.21905,1.20421,1.19571,1.14209,1.08787,0.99703,1.01984,0.987763,1.02589,1.05273,1.03196,1.01934,1.01179,0.991916,1.01573,1.01586,1.03709,1.03443,1.09311,1.0843,1.06059,1.05022,0.986546,1.01914,0.99091,0.931241,0.797205894
352,Iceland,0.035806,0.036546,0.04439,0.043827,0.043867,0.044426,0.049311,0.050654,0.058357,0.059393,0.065732,0.065664,0.068214,0.071576,0.070261,0.073389,0.076655,0.078113,0.080095,0.082871,0.081368,0.080721,0.086512,0.086646,0.08938,0.094687,0.096316,0.102304,0.117445,0.122999,0.128494,0.130333,0.129885,0.133647,0.138105,0.165023,0.191899,0.212458,0.213645,0.213055,0.227403,0.225958,0.882642235
372,Ireland,0.266575,0.264444,0.274102,0.282368,0.263753,0.27113,0.287021,0.287806,0.339273,0.326789,0.327871,0.325997,0.325432,0.328856,0.342335,0.351629,0.366457,0.36266,0.36992,0.393231,0.396541,0.39174,0.399291,0.419036,0.4218,0.451321,0.473072,0.50405,0.526753,0.542486,0.572954,0.575994,0.563039,0.573443,0.569377,0.577261,0.596996,0.587266,0.562348,0.566726,0.524346,0.52557,0.602253362
376,Israel,0.227738,0.219388,0.308065,0.232212,0.278681,0.256848,0.256118,0.270787,0.30133,0.310417,0.288948,0.313233,0.292206,0.301762,0.300489,0.35861,0.395002,0.432141,0.4462,0.454962,0.456485,0.524661,0.550005,0.586654,0.615247,0.632677,0.66719,0.683713,0.66538,0.723545,0.759611,0.746324,0.782884,0.763466,0.733195,0.808689,0.821386,0.907488,0.853624,0.920467,0.919086,0.963319,0.177985235
380,Italy,4.18216,4.42519,4.72654,4.83765,4.63316,5.00561,4.89396,5.00811,5.22926,5.19165,5.08019,4.95071,4.94649,5.05952,5.1308,5.19112,5.40661,5.53403,5.7705,5.81535,5.95853,5.92126,5.89026,5.81585,6.31422,6.30873,6.39841,6.57761,6.67891,6.80598,6.82882,6.83938,7.11631,7.21714,7.291,7.20927,7.11902,6.97686,6.53743,6.76499,6.64375,6.30119,2.581342916
442,Luxembourg,0.161187,0.165169,0.175889,0.183485,0.149624,0.152708,0.147381,0.159388,0.150577,0.141239,0.12356,0.116871,0.109915,0.117819,0.121455,0.119321,0.116852,0.120896,0.13018,0.134459,0.143632,0.144132,0.146157,0.141067,0.124937,0.126744,0.123328,0.119092,0.124129,0.132328,0.13922,0.144652,0.152485,0.16991,0.17385,0.171744,0.166957,0.166776,0.156911,0.167402,0.165442,0.162368,0.022160319
528,Netherland with Netherland Antilles,2.235484,2.528901,2.697448,2.640454,2.494414,2.760372,2.673893,2.726694,2.860466,2.709771,2.56107,2.312591,2.417189,2.493685,2.476966,2.563629,2.610577,2.582755,2.602828,2.664249,2.809897,2.77226,2.786052,2.804147,2.859396,2.967261,2.931123,2.975007,2.917125,2.989424,3.088034,3.090028,3.177457,3.224476,3.193842,3.131112,3.242251,3.246123,3.193716,3.375624,3.153726,3.199883,0.355850499
578,Norway,0.527661,0.545585,0.565826,0.565013,0.579174,0.631346,0.649702,0.700653,0.720356,0.726799,0.716825,0.694681,0.723966,0.766093,0.791922,0.82936,0.836936,0.802957,0.834018,0.833381,0.860805,0.874818,0.931339,0.911785,0.930087,0.901709,0.954659,0.996747,1.04404,1.03532,1.06436,0.988506,1.07214,1.04887,1.06227,1.07648,1.09308,1.18003,1.18246,1.28458,1.11087,1.15844,2.774770106
616,Poland,3.41736,3.53325,3.68538,3.8516,4.08889,4.3051,4.47598,4.83994,4.9865,5.02428,4.62278,4.9059,4.86275,4.70307,4.94806,5.14876,5.28437,5.24854,4.90941,4.09152,4.00805,3.91098,4.0056,3.81758,3.94736,4.10756,4.05354,3.78796,3.68989,3.53627,3.56071,3.52595,3.61508,3.62409,3.66796,3.85237,3.83469,3.88679,3.74199,3.99277,4.01504,3.88288,2.67950473
620,Portugal,0.249024,0.255227,0.27365,0.286361,0.305031,0.32385,0.317183,0.347704,0.382654,0.396233,0.393441,0.440182,0.441719,0.44262,0.435068,0.481092,0.493985,0.516687,0.625572,0.665886,0.673188,0.716331,0.70636,0.724616,0.801255,0.793418,0.835737,0.903098,0.96921,0.975884,0.983256,1.02432,0.996332,1.0246,1.04985,0.998019,1.00506,0.979204,0.966215,0.932463,0.906025,0.848899,0.791730085
703,Slovakia,0.565775,0.588133,0.615754,0.644608,0.665666,0.690113,0.726142,0.762414,0.777493,0.787204,0.770786,0.753138,0.761241,0.799978,0.822379,0.820177,0.844467,0.855491,0.854912,0.846274,0.75895,0.717969,0.704669,0.691718,0.705323,0.71731,0.718129,0.696552,0.700456,0.70404,0.737777,0.743304,0.739598,0.728249,0.747129,0.739663,0.708202,0.726938,0.664,0.707431,0.688454,0.660655,0.418569514
705,Slovenia,,,,,,,,,,,,,,,,,,,,0.226568,0.220474,0.204734,0.214604,0.223239,0.240774,0.250946,0.260869,0.25585,0.255142,0.25447,0.26726,0.271021,0.274279,0.282987,0.289402,0.290613,0.290489,0.307033,0.279377,0.287133,0.288937,0.277612,0.173726272
724,Spain,1.69061,1.77901,2.04638,2.21789,2.28118,2.44902,2.40669,2.57072,2.6103,2.68609,2.72699,2.65342,2.6983,2.75813,2.81358,2.87189,2.94226,3.17764,3.49584,3.57414,3.70731,3.77626,3.62191,3.82286,3.99906,3.9402,4.18772,4.39912,4.61211,4.83525,4.96152,5.10935,5.28522,5.51563,5.63193,5.62697,5.70689,5.5184,5.06806,5.06409,4.98347,4.95875,4.325649637
752,Sweden,1.43009,1.45909,1.54122,1.46042,1.54882,1.68065,1.65506,1.64738,1.72103,1.60645,1.68286,1.61136,1.63307,1.72552,1.87414,1.95244,1.9204,1.95985,1.88537,1.87282,1.93213,1.84679,1.84537,1.97215,1.9972,2.04351,1.99094,2.02636,1.9899,1.88701,2.00509,2.05477,2.00852,2.0867,2.04626,1.99221,1.98636,1.96818,1.80173,2.01986,1.9777,1.99044,3.855895442
756,Switzerland,0.650312,0.67766,0.750327,0.700407,0.681805,0.705489,0.717252,0.746536,0.759816,0.795035,0.779919,0.75682,0.808232,0.828026,0.876111,0.914783,0.891027,0.899175,0.880681,0.966668,0.981437,0.985813,0.961163,0.969852,0.956175,0.974797,0.99185,1.0038,1.00555,0.992179,1.05378,1.02725,1.03153,1.03526,1.02933,1.07471,1.02216,1.06236,1.0701,1.03955,1.00687,1.01633,0.353828135
792,Turkey,0.775495,0.87584,0.966401,1.00007,1.06169,1.15535,1.26704,1.26189,1.20026,1.24791,1.25815,1.33725,1.41576,1.47262,1.56025,1.68067,1.86384,1.87631,1.94838,2.09182,2.06239,2.12791,2.25732,2.23044,2.44304,2.65544,2.7938,2.84698,2.79556,3.01397,2.78705,2.94519,3.09021,3.2032,3.34151,3.6962,3.96797,3.91682,3.88034,4.17717,4.45256,4.63849,6.689057045
826,United Kingdom,8.28028,8.34107,8.65307,8.3332,7.91086,8.06763,8.23981,8.19577,8.61277,7.87376,7.63448,7.59096,7.55059,7.54602,7.96766,8.0922,8.15706,8.22925,8.21285,8.17094,8.44888,8.41799,8.5029,8.56917,8.58355,8.95182,8.69924,8.78856,8.81059,8.84689,8.87898,8.66216,8.81201,8.79198,8.83431,8.68811,8.37352,8.21769,7.75364,7.99251,7.41749,7.62771,2.097946329
304,Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.57035827
8,Albania,0.068163,0.077044,0.069511,0.072451,0.078911,0.086916,0.092131,0.102931,0.089769,0.12188,0.107002,0.1068,0.112862,0.117352,0.107825,0.115612,0.1128,0.115679,0.11482,0.106057,0.074248,0.053893,0.052809,0.05616,0.052751,0.056298,0.048045,0.051831,0.069302,0.06997,0.070743,0.078096,0.078177,0.085928,0.085987,0.08185,0.080122,0.081514,0.083938,0.083751,0.088791,0.08232,0.246351446
51,Armenia,0.166291599,0.175351389,0.183669924,0.192861165,0.20342092,0.211261648,0.219004195,0.22731673,0.234947462,0.240131887,0.243556717,0.249265312,0.252963954,0.261302124,0.27009192,0.275148712,0.286759534,0.29497607,0.292524855,0.305856,0.322396,0.163902,0.087,0.054701,0.065259,0.070672,0.073878,0.075245,0.072752,0.079939,0.079588,0.074455,0.078615,0.08312,0.099688,0.101525,0.113201,0.119202,0.103566,0.098536,0.107767,0.117875,0.255366394
31,Azerbaijan,0.488898585,0.515534437,0.539990993,0.567013314,0.598059075,0.621110874,0.643874024,0.66831294,0.690747351,0.705989602,0.716058627,0.732841941,0.743715975,0.76823026,0.794072329,0.808939336,0.843075242,0.867231923,0.860025329,0.899219,0.890893,0.721924,0.646933,0.58713,0.551685,0.466266,0.449215,0.46632,0.433674,0.448212,0.454123,0.458679,0.482445,0.507333,0.532769,0.525055,0.480644,0.528661,0.473665,0.459712,0.498427,0.543288,0.742105025
112,Belarus,0.981555172,1.035031618,1.084132718,1.138385071,1.200715233,1.246996023,1.292697296,1.341762981,1.38680425,1.417405913,1.437621362,1.471316996,1.49314865,1.542365653,1.59424843,1.624096722,1.692630925,1.741129972,1.72666139,1.80535,1.75895,1.46774,1.25001,1.06149,0.981987,1.00842,1.00586,0.985327,0.959469,0.975092,0.979225,0.998278,1.02769,1.06282,1.06174,1.13017,1.10699,1.10854,1.05252,1.09114,1.16439,1.21019,1.778995417
70,Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,0.278458,0.250643,0.176532,0.147072,0.056943,0.059289,0.069251,0.106914,0.13288,0.131494,0.172458,0.166661,0.17484,0.174553,0.190827,0.199986,0.210306,0.210466,0.236108,0.244126,0.255694,0.281153,0.264646,0.438141891
100,Bulgaria,0.75491,0.770034,0.813553,0.848274,0.922353,0.96628,1.03207,1.07876,1.12086,1.12647,1.12385,1.17095,1.19548,1.20438,1.21591,1.22667,1.21429,1.24317,1.2071,1.11994,0.869372,0.81285,0.874825,0.843789,0.913882,0.911543,0.82572,0.794811,0.725184,0.741553,0.770424,0.74841,0.769747,0.7473,0.78956,0.811805,0.798233,0.786077,0.694751,0.710193,0.762403,0.727934,0.950425731
191,Croatia,,,,,,,,,,,,,,,,,,,,0.358148,0.289544,0.266438,0.273572,0.272202,0.279769,0.287111,0.309291,0.319493,0.316043,0.309119,0.315377,0.327142,0.349659,0.35042,0.353078,0.354917,0.370021,0.360454,0.346093,0.339808,0.334854,0.314135,0.48452774
196,Cyprus,0.023301,0.02962,0.031028,0.02357,0.02241,0.02605,0.028372,0.030014,0.032601,0.034309,0.033693,0.034249,0.035542,0.036744,0.036488,0.04128,0.046947,0.047991,0.049944,0.054168,0.055279,0.062227,0.066811,0.076342,0.067252,0.074775,0.073269,0.078417,0.078831,0.084794,0.083893,0.08504,0.092521,0.086667,0.088063,0.091599,0.096751,0.10251,0.100207,0.096921,0.093965,0.088343,0.079266414
807,Former Yugoslavia,0.869555,0.857882,0.92196,1.0082,1.01213,1.07074,1.13586,1.19718,1.33314,1.33766,1.32355,1.4039,1.50898,1.60471,1.63189,1.71436,1.73818,1.76533,1.73788,1.74376,1.52052,1.36779,1.2692,1.13097,1.22628,1.38222,1.47694,1.51434,1.31495,1.4479,1.52083,1.57898,1.64785,1.7311,1.71192,1.7737,1.77881,1.82862,1.72037,1.75919,1.81548,1.68416,0.085076428
268,Georgia,0.267859874,0.28245324,0.295852604,0.31065771,0.327667196,0.340296916,0.352768489,0.366158188,0.37844965,0.38680064,0.392317302,0.401512616,0.407470329,0.420901322,0.435059787,0.443205187,0.461907714,0.475142782,0.471194402,0.492668,0.398946,0.343592,0.301726,0.185894,0.147825,0.148649,0.130459,0.120604,0.110411,0.113849,0.101994,0.100944,0.107346,0.11033,0.112712,0.12029,0.132584,0.119221,0.12283,0.123892,0.140641,0.147035,0.597283143
292,Gibraltar,0.001293,0.001133,0.001207,0.001165,0.00128,0.001123,0.001085,0.001045,0.001442,0.00149,0.001104,0.001338,0.001444,0.001364,0.001521,0.001807,0.001967,0.002286,0.0022,0.002283,0.003003,0.003641,0.00368,0.004242,0.004161,0.00424,0.0044,0.004639,0.004837,0.005073,0.005233,0.005312,0.005428,0.005836,0.00603,0.006269,0.006264,0.006377,0.006863,0.006904,0.006741,0.00686,5.99854E-05
398,Kazakhstan,1.58456991,1.67089941,1.750165587,1.83774767,1.938370133,2.013083351,2.08686103,2.166070035,2.238782239,2.288183918,2.320818652,2.375215072,2.410458922,2.489912207,2.573668973,2.621854451,2.732492383,2.810786639,2.787429338,2.91446,2.97389,3.12854,2.60393,2.30692,2.07301,1.79959,1.56714,1.5609,1.42537,1.41575,1.3705,1.57675,1.71034,2.01535,2.01886,2.43746,2.62231,2.77211,2.51868,2.74271,3.06868,2.97016,23.28547325
-2,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061292,0.075459,0.075137,0.079104,0.079549,0.077209,0.078022,0.081146,0.087932,0.096625,0.099031,0.100333,0.093999,0.036094069
417,Kyrgyzstan,0.161504931,0.170303937,0.178383024,0.187309697,0.197565492,0.205180526,0.212700206,0.220773466,0.228184549,0.233219742,0.236545989,0.242090263,0.24568244,0.253780598,0.262317382,0.267228615,0.278505221,0.286485247,0.284104589,0.297052,0.269325,0.197581,0.153575,0.110876,0.094604,0.109406,0.102901,0.109551,0.095728,0.09201,0.085528,0.096102,0.102311,0.100846,0.102128,0.100514,0.117197,0.12535,0.114455,0.109254,0.131354,0.163938,1.701014404
428,Latvia,0.169448278,0.178680048,0.187156491,0.196522208,0.207282417,0.215271983,0.223161506,0.231631836,0.23940742,0.24469026,0.248180103,0.253997063,0.257765915,0.266262367,0.275219018,0.280371802,0.292203029,0.300575539,0.298077792,0.311662,0.293615,0.242268,0.209388,0.18944,0.182382,0.179403,0.175825,0.171768,0.15783,0.152045,0.163143,0.161634,0.171581,0.176109,0.179676,0.186058,0.190317,0.181982,0.174707,0.184243,0.168905,0.175213,0.553485236
440,Lithuania,0.346561532,0.36544267,0.382778988,0.401934079,0.423941233,0.440281773,0.456417701,0.473741514,0.489644412,0.500449061,0.507586608,0.519483658,0.527191846,0.544569086,0.562887541,0.573426195,0.597623834,0.614747583,0.609639104,0.637422,0.676358,0.437292,0.361255,0.322217,0.345768,0.373006,0.353284,0.370862,0.315994,0.282947,0.328432,0.35171,0.367146,0.372419,0.351058,0.345915,0.375324,0.377696,0.347752,0.279712,0.289873,0.292686,0.558721104
470,Malta,0.008359,0.010478,0.010126,0.009293,0.008305,0.009441,0.010023,0.011697,0.011284,0.012629,0.014296,0.01624,0.012395,0.016335,0.013669,0.022781,0.02393,0.025791,0.027601,0.027589,0.02668,0.026382,0.033747,0.030604,0.028163,0.027709,0.03112,0.027432,0.029911,0.026827,0.031235,0.029121,0.032786,0.032928,0.034975,0.033084,0.034829,0.03322,0.030825,0.033685,0.033122,0.026619,0.002707912
499,Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042556,0.046699,0.047116,0.050627,0.040391,0.046658,0.044671,0.042154,3.826639708
-1,Northern Cyprus,0.011824368,0.011799474,0.012656737,0.014111737,0.013586474,0.013415053,0.014395947,0.014591842,0.01578,0.016175789,0.016730789,0.016423263,0.017391421,0.017668789,0.014165556,0.014136444,0.014413611,0.014370056,0.014522167,0.0273569,0.0274951,0.0266244,0.0267554,0.0280048,0.030415111,0.033827333,0.033991,0.034642556,0.035375556,0.036329111,0.037557556,0.038219333,0.039606222,0.041399111,0.041942111,0.042908222,0.042862333,0.045923111,0.049057333,0.054271556,0.058558,0.062103556,0.011097298
642,Romania,1.67162,1.74751,1.89804,1.90721,2.05555,2.21864,2.36146,2.54455,2.52651,2.58821,2.56939,2.5701,2.59066,2.56835,2.57679,2.64604,2.757,2.7756,2.74523,2.47024,2.03699,1.85655,1.80986,1.70708,1.84878,1.89345,1.78093,1.62852,1.43899,1.43751,1.46098,1.51339,1.56836,1.53493,1.53146,1.58466,1.57756,1.572,1.38413,1.39003,1.42008,1.38563,2.035218745
643,Russian Federation,18.96747243,20.00084584,20.94967051,21.99803748,23.20249919,24.09682446,24.97995122,25.92809154,26.79846445,27.38980787,27.78044915,28.43158016,28.85345283,29.8045172,30.80709471,31.38388007,32.70822804,33.6454187,33.36582929,34.8864,34.5661,31.5721,29.8077,26.0683,25.2621,25.0017,23.8865,23.3298,24.1646,24.5724,24.8402,24.7245,25.6064,25.6885,25.8599,26.6123,26.6884,27.319,25.6696,27.9167,29.3039,30.0216,34.795
688,Serbia,,,,,,,,,,,,,,,,,,,,0.782269,0.663561,0.612935,0.52394,0.480401,0.547255,0.657686,0.693258,0.691559,0.504734,0.544709,0.593824,0.630554,0.660085,0.717959,0.636902,0.677113,0.658757,0.66696,0.602223,0.616469,0.642237,0.573838,0.757195636
762,Tajikistan,0.114508155,0.120746713,0.126474844,0.13280392,0.140075352,0.145474466,0.150805973,0.156529972,0.161784483,0.165354471,0.167712804,0.171643734,0.174190613,0.179932265,0.185984906,0.189467006,0.197462201,0.203120096,0.201432192,0.210612,0.201207,0.164401,0.128727,0.098728,0.088291,0.085243,0.084955,0.089314,0.088819,0.085259,0.084153,0.084414,0.086027,0.093035,0.092855,0.095742,0.102328,0.097368,0.08461,0.086342,0.086589,0.089937,1.226272852
795,Turkmenistan,0.37791845,0.398507956,0.417412865,0.43830111,0.462299474,0.480118507,0.497714415,0.516605689,0.533947482,0.545729737,0.55351309,0.566486586,0.574892211,0.593841746,0.613817657,0.625309849,0.651696893,0.67037,0.664799305,0.695096,0.603144,0.411988,0.41645,0.527925,0.543279,0.474624,0.475233,0.496688,0.588148,0.590078,0.601275,0.627367,0.699516,0.730344,0.760522,0.778848,0.887542,0.899518,0.788542,0.89973,0.980498,1.01462,4.182695872
804,Ukraine,5.436179683,5.732350063,6.004288321,6.304755935,6.649961146,6.906279581,7.159388464,7.431130582,7.680584141,7.850066348,7.962026241,8.148643893,8.269554871,8.542135039,8.829479149,8.994788938,9.374354192,9.642958082,9.562826252,9.99863,10.0151,8.71268,7.71805,6.57776,6.49548,5.95076,5.6939,5.38443,5.35924,5.30894,5.32093,5.38066,5.73934,5.70769,5.6696,5.44937,5.44976,5.34257,4.5448,5.25476,5.02177,4.86718,5.173311817
860,Uzbekistan,1.000339746,1.054839601,1.104880377,1.160170988,1.223693997,1.270860488,1.317436372,1.367441055,1.413344304,1.444531608,1.465133931,1.499474418,1.521723877,1.571882774,1.624758461,1.655177976,1.725023756,1.774450957,1.759705482,1.8399,1.90786,1.79624,1.86489,1.845,1.69236,1.75019,1.78018,1.9784,2.03158,2.01409,2.0265,2.11053,2.04004,2.0109,1.86358,1.9038,1.8906,1.97028,1.74956,1.71007,1.87382,1.91592,3.833923649
28,Antigua and Barbuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001978996
533,Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000862181
44,Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062273614
52,Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001925389
84,Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102595109
60,Bermuda ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000236765
136,Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001170422
212,Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003368315
238,Falkland Islands (Malvinas),0.032124167,0.028783429,0.032616286,0.02952,0.034164714,0.029608714,0.036648,0.031121143,0.031320857,0.032734143,0.023432429,0.022253,0.019736857,0.021091571,0.020427,0.022016429,0.023783571,0.024132571,0.025520143,0.028844429,0.029049,0.02818,0.026905857,0.027662286,0.028409286,0.028785286,0.028850429,0.030965571,0.031849286,0.031937857,0.034117857,0.034154143,0.035132,0.035668571,0.034658571,0.034817,0.036483857,0.036110143,0.037020429,0.039474143,0.039562,0.040091286,0.020996125
254,French Guiana,0.032124167,0.028783429,0.032616286,0.02952,0.034164714,0.029608714,0.036648,0.031121143,0.031320857,0.032734143,0.023432429,0.022253,0.019736857,0.021091571,0.020427,0.022016429,0.023783571,0.024132571,0.025520143,0.028844429,0.029049,0.02818,0.026905857,0.027662286,0.028409286,0.028785286,0.028850429,0.030965571,0.031849286,0.031937857,0.034117857,0.034154143,0.035132,0.035668571,0.034658571,0.034817,0.036483857,0.036110143,0.037020429,0.039474143,0.039562,0.040091286,0.406520722
308,Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001536738
312,Guadeloupe,0.032124167,0.028783429,0.032616286,0.02952,0.034164714,0.029608714,0.036648,0.031121143,0.031320857,0.032734143,0.023432429,0.022253,0.019736857,0.021091571,0.020427,0.022016429,0.023783571,0.024132571,0.025520143,0.028844429,0.029049,0.02818,0.026905857,0.027662286,0.028409286,0.028785286,0.028850429,0.030965571,0.031849286,0.031937857,0.034117857,0.034154143,0.035132,0.035668571,0.034658571,0.034817,0.036483857,0.036110143,0.037020429,0.039474143,0.039562,0.040091286,0.007951724
328,Guyana,0.032124167,0.028783429,0.032616286,0.02952,0.034164714,0.029608714,0.036648,0.031121143,0.031320857,0.032734143,0.023432429,0.022253,0.019736857,0.021091571,0.020427,0.022016429,0.023783571,0.024132571,0.025520143,0.028844429,0.029049,0.02818,0.026905857,0.027662286,0.028409286,0.028785286,0.028850429,0.030965571,0.031849286,0.031937857,0.034117857,0.034154143,0.035132,0.035668571,0.034658571,0.034817,0.036483857,0.036110143,0.037020429,0.039474143,0.039562,0.040091286,0.96032703
474,Martinique,0.032124167,0.028783429,0.032616286,0.02952,0.034164714,0.029608714,0.036648,0.031121143,0.031320857,0.032734143,0.023432429,0.022253,0.019736857,0.021091571,0.020427,0.022016429,0.023783571,0.024132571,0.025520143,0.028844429,0.029049,0.02818,0.026905857,0.027662286,0.028409286,0.028785286,0.028850429,0.030965571,0.031849286,0.031937857,0.034117857,0.034154143,0.035132,0.035668571,0.034658571,0.034817,0.036483857,0.036110143,0.037020429,0.039474143,0.039562,0.040091286,0.004913987
500,Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000455661
659,Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001844979
662,Saint Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001165955
666,Saint Pierre and Miquelon),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001081077
670,Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001737764
740,Suriname,0.032124167,0.028783429,0.032616286,0.02952,0.034164714,0.029608714,0.036648,0.031121143,0.031320857,0.032734143,0.023432429,0.022253,0.019736857,0.021091571,0.020427,0.022016429,0.023783571,0.024132571,0.025520143,0.028844429,0.029049,0.02818,0.026905857,0.027662286,0.028409286,0.028785286,0.028850429,0.030965571,0.031849286,0.031937857,0.034117857,0.034154143,0.035132,0.035668571,0.034658571,0.034817,0.036483857,0.036110143,0.037020429,0.039474143,0.039562,0.040091286,0.729369652
796,Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001920922
92,"Virgin Islands, British",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008532468
32,Argentina,1.33543,1.35702,1.41267,1.44052,1.42643,1.47556,1.51596,1.54356,1.63132,1.65941,1.62039,1.62977,1.65853,1.7193,1.64041,1.74106,1.83604,1.89914,1.84541,1.8282,1.88432,1.98226,1.98845,2.11579,2.14614,2.2247,2.29536,2.37413,2.41471,2.44337,2.32399,2.25879,2.41629,2.64013,2.65749,2.89135,2.9193,3.08334,2.99879,3.12425,3.17149,3.18376,12.36041892
68,"Bolivia, Plurinational State of",0.040501,0.04477,0.047353,0.050714,0.058759,0.064364,0.068831,0.074613,0.082157,0.097011,0.101834,0.107072,0.10158,0.1013,0.100017,0.09455,0.0876,0.091536,0.097514,0.103621,0.106821,0.113146,0.120983,0.133172,0.149445,0.159293,0.173776,0.175584,0.172447,0.230167,0.193639,0.225262,0.234283,0.235492,0.252292,0.307304,0.263655,0.280661,0.293732,0.297389,0.311392,0.337803,4.907643244
